year,code,cause,cause_level,dalys,dalys_thousands,dalys_millions,hierarchy_1,hierarchy_2,hierarchy_3,hierarchy_4,hierarchy_5,total_dalys,pct_all_dalys
2000,1242,Paralytic ileus and intestinal obstruction,3,6259612.7033384,6259.6127033384,6.259612703338401,NA,NA,5.,Paralytic ileus and intestinal obstruction,NA,2841004961.46513,0.002203309317738842
2000,1244,Inflammatory bowel disease,3,1058184.46731514,1058.18446731514,1.05818446731514,NA,NA,6.,Inflammatory bowel disease,NA,2841004961.46513,3.724683630152569e-4
2000,1246,Gallbladder and biliary diseases,3,5459291.46926875,5459.29146926875,5.45929146926875,NA,NA,7.,Gallbladder and biliary diseases,NA,2841004961.46513,0.0019216057498376731
2000,1248,Pancreatitis,3,3229920.91754423,3229.9209175442297,3.22992091754423,NA,NA,8.,Pancreatitis,NA,2841004961.46513,0.0011368937968621261
2000,1250,Other digestive diseases,3,12907353.590006,12907.353590006,12.907353590006,NA,NA,9.,Other digestive diseases,NA,2841004961.46513,0.004543235145689281
2000,1260,Genitourinary diseases,2,55054275.3695475,55054.275369547504,55.054275369547504,NA,K.,Genitourinary diseases,NA,NA,2841004961.46513,0.01937845097643038
2000,1270,Kidney diseases,3,26191956.8709139,26191.956870913902,26.191956870913902,NA,NA,1.,Kidney diseases,NA,2841004961.46513,0.009219257701474231
2000,1271,Acute glomerulonephritis,4,421708.640903449,421.70864090344895,0.42170864090344895,NA,NA,NA,a.,Acute glomerulonephritis,2841004961.46513,1.4843643239748877e-4
2000,1272,Chronic kidney disease due to diabetes,4,8121233.96267034,8121.233962670341,8.12123396267034,NA,NA,NA,b.,Chronic kidney disease due to diabetes,2841004961.46513,0.002858577888044994
2000,1273,Other chronic kidney disease,4,17649014.2673401,17649.014267340102,17.6490142673401,NA,NA,NA,c.,Other chronic kidney disease,2841004961.46513,0.006212243381031745
2000,1280,Benign prostatic hyperplasia,3,1245905.27233602,1245.9052723360198,1.24590527233602,NA,NA,2.,Benign prostatic hyperplasia,NA,2841004961.46513,4.3854385657021033e-4
2000,1290,Urolithiasis,3,461825.576367148,461.825576367148,0.46182557636714805,NA,NA,3.,Urolithiasis,NA,2841004961.46513,1.625571171579302e-4
2000,1300,Other urinary diseases,3,5065692.78038642,5065.69278038642,5.06569278038642,NA,NA,4.,Other urinary diseases,NA,2841004961.46513,0.0017830636866519234
2000,1310,Infertility,3,579820.76985868,579.82076985868,0.5798207698586799,NA,NA,5.,Infertility,NA,2841004961.46513,2.04090023679389e-4
2000,1320,Gynecological diseases,3,21509074.0996853,21509.074099685302,21.5090740996853,NA,NA,6.,Gynecological diseases,NA,2841004961.46513,0.007570938590896685
2000,1330,Skin diseases,2,32183581.5616413,32183.5815616413,32.1835815616413,NA,L.,Skin diseases,NA,NA,2841004961.46513,0.011328238422027943
2000,1340,Musculoskeletal diseases,2,104727580.738878,104727.580738878,104.727580738878,NA,M.,Musculoskeletal diseases,NA,NA,2841004961.46513,0.036862864429799906
2000,1350,Rheumatoid arthritis,3,1897337.63389009,1897.33763389009,1.89733763389009,NA,NA,1.,Rheumatoid arthritis,NA,2841004961.46513,6.678403098992186e-4
2000,1360,Osteoarthritis,3,11305203.9378947,11305.2039378947,11.3052039378947,NA,NA,2.,Osteoarthritis,NA,2841004961.46513,0.00397929749903165
2000,1370,Gout,3,888134.442489503,888.1344424895029,0.8881344424895029,NA,NA,3.,Gout,NA,2841004961.46513,3.1261277418941384e-4
2000,1380,Back and neck pain,3,63148531.7495546,63148.5317495546,63.1485317495546,NA,NA,4.,Back and neck pain,NA,2841004961.46513,0.022227533075826932
2000,1390,Other musculoskeletal disorders,3,27488372.9750486,27488.3729750486,27.488372975048602,NA,NA,5.,Other musculoskeletal disorders,NA,2841004961.46513,0.009675580770852515
2000,1400,Congenital anomalies,2,56219156.6782429,56219.1566782429,56.219156678242896,NA,N.,Congenital anomalies,NA,NA,2841004961.46513,0.019788475360229648
2000,1410,Neural tube defects,3,6208659.90250265,6208.659902502651,6.20865990250265,NA,NA,1.,Neural tube defects,NA,2841004961.46513,0.002185374537079581
2000,1420,Cleft lip and cleft palate,3,727054.830526457,727.0548305264571,0.727054830526457,NA,NA,2.,Cleft lip and cleft palate,NA,2841004961.46513,2.559146641375483e-4
2000,1430,Down syndrome,3,1818167.15520792,1818.16715520792,1.81816715520792,NA,NA,3.,Down syndrome,NA,2841004961.46513,6.399732418173167e-4
2000,1440,Congenital heart anomalies,3,26578070.9847154,26578.0709847154,26.5780709847154,NA,NA,4.,Congenital heart anomalies,NA,2841004961.46513,0.00935516528313589
2000,1450,Other chromosomal anomalies,3,1636699.75871713,1636.69975871713,1.63669975871713,NA,NA,5.,Other chromosomal anomalies,NA,2841004961.46513,5.760988737848139e-4
2000,1460,Other congenital anomalies,3,19250504.0465733,19250.5040465733,19.2505040465733,NA,NA,6.,Other congenital anomalies,NA,2841004961.46513,0.006775948760274483
2000,1470,Oral conditions,2,15062807.1807327,15062.8071807327,15.0628071807327,NA,O.,Oral conditions,NA,NA,2841004961.46513,0.0053019292064047235
2000,1480,Dental caries,3,1893917.29247683,1893.91729247683,1.8939172924768302,NA,NA,1.,Dental caries,NA,2841004961.46513,6.666363903497448e-4
2000,1490,Periodontal disease,3,4418440.12109159,4418.44012109159,4.4184401210915905,NA,NA,2.,Periodontal disease,NA,2841004961.46513,0.0015552384388702243
2000,1500,Edentulism,3,5468625.79334243,5468.62579334243,5.46862579334243,NA,NA,3.,Edentulism,NA,2841004961.46513,0.0019248913210352912
2000,1502,Other oral disorders,3,3281823.97382184,3281.82397382184,3.2818239738218398,NA,NA,4.,Other oral disorders,NA,2841004961.46513,0.0011551630561494606
2000,1505,Sudden infant death syndrome,2,5598588.76279138,5598.58876279138,5.598588762791381,NA,P.,Sudden infant death syndrome,NA,NA,2841004961.46513,0.0019706367425363952
2000,1510,Injuries,1,282914940.77568,282914.94077568,282.91494077568,III.,Injuries,NA,NA,NA,2841004961.46513,0.09958269859190194
2000,1520,Unintentional injuries,2,199825077.001475,199825.077001475,199.825077001475,NA,A.,Unintentional injuries,NA,NA,2841004961.46513,0.07033605351341012
2000,1530,Road injury,3,74694117.3690416,74694.1173690416,74.6941173690416,NA,NA,1.,Road injury,NA,2841004961.46513,0.026291442071442645
2000,1540,Poisonings,3,3791483.93601527,3791.48393601527,3.79148393601527,NA,NA,2.,Poisonings,NA,2841004961.46513,0.0013345573089249272
2000,1550,Falls,3,32592205.8956327,32592.2058956327,32.5922058956327,NA,NA,3.,Falls,NA,2841004961.46513,0.011472069333812295
2000,1560,"Fire, heat and hot substances",3,10247925.5109994,10247.925510999401,10.2479255109994,NA,NA,4.,"Fire, heat and hot substances",NA,2841004961.46513,0.0036071480514819165
2000,1570,Drowning,3,26240241.0696575,26240.241069657503,26.2402410696575,NA,NA,5.,Drowning,NA,2841004961.46513,0.00923625316589563
2000,1575,Exposure to mechanical forces,3,11129282.5565214,11129.2825565214,11.129282556521401,NA,NA,6.,Exposure to mechanical forces,NA,2841004961.46513,0.0039173752624430255
2000,1580,Natural disasters,3,895757.39091185,895.75739091185,0.89575739091185,NA,NA,7.,Natural disasters,NA,2841004961.46513,3.1529596148607234e-4
2000,1590,Other unintentional injuries,3,40234063.2726954,40234.0632726954,40.2340632726954,NA,NA,8.,Other unintentional injuries,NA,2841004961.46513,0.01416191235792364
2000,1600,Intentional injuries,2,83089863.7742053,83089.8637742053,83.0898637742053,NA,B.,Intentional injuries,NA,NA,2841004961.46513,0.02924664507849193
2000,1610,Self-harm,3,38803829.2268997,38803.829226899696,38.8038292268997,NA,NA,1.,Self-harm,NA,2841004961.46513,0.0136584869626163
2000,1620,Interpersonal violence,3,33398624.0622089,33398.624062208895,33.398624062208896,NA,NA,2.,Interpersonal violence,NA,2841004961.46513,0.011755918949534306
2000,1630,Collective violence and legal intervention,3,10887410.4850967,10887.4104850967,10.8874104850967,NA,NA,3.,Collective violence and legal intervention,NA,2841004961.46513,0.003832239166341326
2000,1700,Other COVID-19 pandemic-related outcomes,2,0,0,0,NA,C.,Other COVID-19 pandemic-related outcomes,NA,NA,2841004961.46513,0
2010,0,All Causes,0,2720239916.81449,2720239.9168144898,2720.23991681449,NA,All Causes,NA,NA,NA,2720239916.81449,1
2010,10,"Communicable, maternal, perinatal and nutritional conditions",1,942977793.683291,942977.793683291,942.977793683291,I.,"Communicable, maternal, perinatal and nutritional conditions",NA,NA,NA,2720239916.81449,0.3466524360055549
2010,20,Infectious and parasitic diseases,2,457769259.171507,457769.259171507,457.769259171507,NA,A.,Infectious and parasitic diseases,NA,NA,2720239916.81449,0.1682826784291781
2010,30,Tuberculosis,3,88456046.0972729,88456.0460972729,88.4560460972729,NA,NA,1.,Tuberculosis,NA,2720239916.81449,0.03251773696522271
2010,40,STDs excluding HIV,3,7062879.26658834,7062.879266588339,7.0628792665883395,NA,NA,2.,STDs excluding HIV,NA,2720239916.81449,0.002596417772907051
2010,50,Syphilis,4,5952545.53925303,5952.54553925303,5.9525455392530295,NA,NA,NA,a.,Syphilis,2720239916.81449,0.0021882428466911477
2010,60,Chlamydia,4,142890.114221398,142.890114221398,0.142890114221398,NA,NA,NA,b.,Chlamydia,2720239916.81449,5.252849696754985e-5
2010,70,Gonorrhoea,4,69168.786085379,69.16878608537901,0.069168786085379,NA,NA,NA,c.,Gonorrhoea,2720239916.81449,2.542745794509862e-5
2010,80,Trichomoniasis,4,232031.762361337,232.031762361337,0.232031762361337,NA,NA,NA,d.,Trichomoniasis,2720239916.81449,8.529827127640105e-5
2010,85,Gential Herpes,4,214105.898854486,214.10589885448601,0.214105898854486,NA,NA,NA,e.,Gential Herpes,2720239916.81449,7.870846153350055e-5
2010,90,Other STDs,4,452137.165812713,452.13716581271296,0.45213716581271296,NA,NA,NA,f.,Other STDs,2720239916.81449,1.6621223849335457e-4
2010,100,HIV/AIDS,3,76999266.7922969,76999.2667922969,76.99926679229691,NA,NA,3.,HIV/AIDS,NA,2720239916.81449,0.028306057240151866
2010,110,Diarrhoeal diseases,3,104276109.736836,104276.109736836,104.276109736836,NA,NA,4.,Diarrhoeal diseases,NA,2720239916.81449,0.03833342386172596
2010,120,Childhood-cluster diseases,3,42346179.8190245,42346.1798190245,42.346179819024506,NA,NA,5.,Childhood-cluster diseases,NA,2720239916.81449,0.01556707537348896
2010,130,Whooping cough,4,14685549.1702231,14685.5491702231,14.6855491702231,NA,NA,NA,a.,Whooping cough,2720239916.81449,0.005398622775677988
2010,140,Diphtheria,4,619674.011930119,619.674011930119,0.6196740119301191,NA,NA,NA,b.,Diphtheria,2720239916.81449,2.2780123477335857e-4
2010,150,Measles,4,24473151.9842172,24473.151984217202,24.4731519842172,NA,NA,NA,c.,Measles,2720239916.81449,0.008996688796801513
2010,160,Tetanus,4,2567804.65265411,2567.80465265411,2.56780465265411,NA,NA,NA,d.,Tetanus,2720239916.81449,9.439625662361106e-4
2010,170,Meningitis,3,21668723.2933467,21668.7232933467,21.668723293346698,NA,NA,6.,Meningitis,NA,2720239916.81449,0.007965739771483703
2010,180,Encephalitis,3,4821831.56740594,4821.83156740594,4.82183156740594,NA,NA,7.,Encephalitis,NA,2720239916.81449,0.001772575844358794
2010,185,Hepatitis,3,9029525.10344874,9029.52510344874,9.029525103448739,NA,NA,8.,Hepatitis,NA,2720239916.81449,0.003319385561411317
2010,186,Acute hepatitis A,4,5108887.05477183,5108.887054771831,5.10888705477183,NA,NA,NA,a.,Acute hepatitis A,2720239916.81449,0.0018781016421355004
2010,190,Acute hepatitis B,4,2649742.91241012,2649.74291241012,2.64974291241012,NA,NA,NA,b.,Acute hepatitis B,2720239916.81449,9.740842695643829e-4
2010,200,Acute hepatitis C,4,998067.645553227,998.0676455532271,0.998067645553227,NA,NA,NA,c.,Acute hepatitis C,2720239916.81449,3.6690427170924113e-4
2010,205,Acute hepatitis E,4,272827.490713562,272.827490713562,0.272827490713562,NA,NA,NA,d.,Acute hepatitis E,2720239916.81449,1.0029537800219252e-4
2010,210,Parasitic and vector diseases,3,78997603.2958673,78997.60329586729,78.9976032958673,NA,NA,9.,Parasitic and vector diseases,NA,2720239916.81449,0.029040674981483494
2010,220,Malaria,4,62838856.2376175,62838.8562376175,62.8388562376175,NA,NA,NA,a.,Malaria,2720239916.81449,0.023100483104153666
2010,230,Trypanosomiasis,4,411679.262797829,411.679262797829,0.411679262797829,NA,NA,NA,b.,Trypanosomiasis,2720239916.81449,1.513393213051303e-4
2010,240,Chagas disease,4,242161.739997289,242.161739997289,0.242161739997289,NA,NA,NA,c.,Chagas disease,2720239916.81449,8.902219929221174e-5
2010,250,Schistosomiasis,4,2329595.37386254,2329.59537386254,2.32959537386254,NA,NA,NA,d.,Schistosomiasis,2720239916.81449,8.563933495213869e-4
2010,260,Leishmaniasis,4,1415333.80249218,1415.33380249218,1.41533380249218,NA,NA,NA,e.,Leishmaniasis,2720239916.81449,5.202974170563575e-4
2010,270,lymphatic filariasis,4,1904267.16403543,1904.26716403543,1.9042671640354298,NA,NA,NA,f.,lymphatic filariasis,2720239916.81449,7.000364755566866e-4
2010,280,Onchocerciasis,4,1126697.33608942,1126.6973360894199,1.12669733608942,NA,NA,NA,g.,Onchocerciasis,2720239916.81449,4.1419042825047126e-4
2010,285,Cysticercosis,4,1250553.66044306,1250.5536604430602,1.25055366044306,NA,NA,NA,h.,Cysticercosis,2720239916.81449,4.5972182553203196e-4
2010,295,Echinococcosis,4,652169.694209956,652.169694209956,0.652169694209956,NA,NA,NA,i.,Echinococcosis,2720239916.81449,2.3974712310437414e-4
2010,300,Dengue,4,1991135.7250454,1991.1357250454,1.9911357250454,NA,NA,NA,j.,Dengue,2720239916.81449,7.31970629773384e-4
2010,310,Trachoma,4,145180.343285147,145.18034328514702,0.145180343285147,NA,NA,NA,k.,Trachoma,2720239916.81449,5.337041868540736e-5
2010,315,Yellow fever,4,742471.76899514,742.47176899514,0.74247176899514,NA,NA,NA,l.,Yellow fever,2720239916.81449,2.7294348722909864e-4
2010,320,Rabies,4,3947501.18699641,3947.50118699641,3.9475011869964103,NA,NA,NA,m.,Rabies,2720239916.81449,0.001451159202023288
2010,330,Intestinal nematode infections,3,3268540.59675872,3268.54059675872,3.26854059675872,NA,NA,10.,Intestinal nematode infections,NA,2720239916.81449,0.0012015633534950521
2010,340,Ascariasis,4,992133.005368692,992.133005368692,0.992133005368692,NA,NA,NA,a.,Ascariasis,2720239916.81449,3.6472261113296194e-4
2010,350,Trichuriasis,4,246941.189537956,246.941189537956,0.246941189537956,NA,NA,NA,b.,Trichuriasis,2720239916.81449,9.077919488334472e-5
2010,360,Hookworm disease,4,1207346.66822748,1207.34666822748,1.20734666822748,NA,NA,NA,c.,Hookworm disease,2720239916.81449,4.438383029248874e-4
2010,362,Food-borne trematodes,4,822119.733624588,822.119733624588,0.822119733624588,NA,NA,NA,d.,Food-borne trematodes,2720239916.81449,3.0222324455385656e-4
2010,365,Leprosy,3,34477.451975793,34.477451975793,0.034477451975793,NA,NA,11.,Leprosy,NA,2720239916.81449,1.2674415871438092e-5
2010,370,Other infectious diseases,3,20808076.1506857,20808.0761506857,20.8080761506857,NA,NA,12.,Other infectious diseases,NA,2720239916.81449,0.007649353287577956
2010,380,Respiratory Infectious,2,146583737.119642,146583.737119642,146.583737119642,NA,B.,Respiratory Infectious,NA,NA,2720239916.81449,0.053886326795504653
2010,390,Lower respiratory infections,3,138733918.307882,138733.918307882,138.73391830788202,NA,NA,1.,Lower respiratory infections,NA,2720239916.81449,0.05100061853012767
2010,395,COVID-19,3,0,0,0,NA,NA,2.,COVID-19,NA,2720239916.81449,0
2010,400,Upper respiratory infections,3,5451974.99348361,5451.974993483611,5.451974993483611,NA,NA,3.,Upper respiratory infections,NA,2720239916.81449,0.002004225788976765
2010,410,Otitis media,3,2397843.81827685,2397.84381827685,2.3978438182768502,NA,NA,4.,Otitis media,NA,2720239916.81449,8.814824764003984e-4
2010,420,Maternal conditions,2,20333400.0673909,20333.4000673909,20.3334000673909,NA,C.,Maternal conditions,NA,NA,2720239916.81449,0.007474855413195366
2010,490,Neonatal conditions,2,259585363.351737,259585.363351737,259.585363351737,NA,D.,Neonatal conditions,NA,NA,2720239916.81449,0.09542737820556721
2010,500,Preterm birth complications,3,124902477.85462,124902.47785462,124.90247785461999,NA,NA,1.,Preterm birth complications,NA,2720239916.81449,0.045915978617388206
2010,510,Birth asphyxia and birth trauma,3,78634874.3257737,78634.87432577371,78.6348743257737,NA,NA,2.,Birth asphyxia and birth trauma,NA,2720239916.81449,0.028907330504089616
2010,520,Neonatal sepsis and infections,3,23871628.4591748,23871.6284591748,23.8716284591748,NA,NA,3.,Neonatal sepsis and infections,NA,2720239916.81449,0.008775559946612884
2010,530,Other neonatal conditions,3,32176382.7121684,32176.3827121684,32.1763827121684,NA,NA,4.,Other neonatal conditions,NA,2720239916.81449,0.01182850913747646
2010,540,Nutritional deficiencies,2,58706033.9730143,58706.0339730143,58.7060339730143,NA,E.,Nutritional deficiencies,NA,NA,2720239916.81449,0.021581197162109666
2010,550,Protein-energy malnutrition,3,20613084.6247713,20613.0846247713,20.6130846247713,NA,NA,1.,Protein-energy malnutrition,NA,2720239916.81449,0.007577671549247042
2010,560,Iodine deficiency,3,2369817.02803113,2369.8170280311297,2.3698170280311297,NA,NA,2.,Iodine deficiency,NA,2720239916.81449,8.711794181765705e-4
2010,570,Vitamin A deficiency,3,1489461.80523471,1489.46180523471,1.48946180523471,NA,NA,3.,Vitamin A deficiency,NA,2720239916.81449,5.475479556152274e-4
2010,580,Iron-deficiency anaemia,3,32006298.0496545,32006.2980496545,32.0062980496545,NA,NA,4.,Iron-deficiency anaemia,NA,2720239916.81449,0.011765983526605682
2010,590,Other nutritional deficiencies,3,2227372.4653227,2227.3724653227,2.2273724653227,NA,NA,5.,Other nutritional deficiencies,NA,2720239916.81449,8.188147124651572e-4
2010,600,Noncommunicable diseases,1,1491874428.89147,1491874.42889147,1491.87442889147,II.,Noncommunicable diseases,NA,NA,NA,2720239916.81449,0.5484348713765346
2010,610,Malignant neoplasms,2,230433604.663006,230433.604663006,230.433604663006,NA,A.,Malignant neoplasms,NA,NA,2720239916.81449,0.08471076511988436
2010,620,Mouth and oropharynx cancers,3,9908790.64822165,9908.79064822165,9.908790648221649,NA,NA,1.,Mouth and oropharynx cancers,NA,2720239916.81449,0.003642616442385435
2010,621,Lip and oral cavity,4,4778294.91941015,4778.294919410149,4.77829491941015,NA,NA,NA,a.,Lip and oral cavity,2720239916.81449,0.0017565711354628325
2010,622,Nasopharynx,4,2520453.21327254,2520.45321327254,2.52045321327254,NA,NA,NA,b.,Nasopharynx,2720239916.81449,9.265554842030595e-4
2010,623,Other pharynx,4,2610042.51553897,2610.04251553897,2.61004251553897,NA,NA,NA,c.,Other pharynx,2720239916.81449,9.59489822719547e-4
2010,630,Oesophagus cancer,3,12345696.6669085,12345.696666908501,12.3456966669085,NA,NA,2.,Oesophagus cancer,NA,2720239916.81449,0.004538458755272515
2010,640,Stomach cancer,3,22222477.7098919,22222.4777098919,22.2224777098919,NA,NA,3.,Stomach cancer,NA,2720239916.81449,0.008169307998360421
2010,650,Colon and rectum cancers,3,19447480.5134426,19447.4805134426,19.4474805134426,NA,NA,4.,Colon and rectum cancers,NA,2720239916.81449,0.007149178421077057
2010,660,Liver cancer,3,14700197.9733863,14700.1979733863,14.7001979733863,NA,NA,5.,Liver cancer,NA,2720239916.81449,0.0054040078900837625
2010,661,Liver cancer secondary to hepatitis B,4,7488375.77784987,7488.37577784987,7.488375777849869,NA,NA,NA,a.,Liver cancer secondary to hepatitis B,2720239916.81449,0.00275283651694188
2010,662,Liver cancer secondary to hepatitis C,4,2813580.19777838,2813.58019777838,2.81358019777838,NA,NA,NA,b.,Liver cancer secondary to hepatitis C,2720239916.81449,0.0010343132531755491
2010,663,Liver cancer secondary to alcohol use,4,2654802.89679946,2654.80289679946,2.65480289679946,NA,NA,NA,c.,Liver cancer secondary to alcohol use,2720239916.81449,9.759443938710895e-4
2010,664,Other liver cancer,4,1743439.10095859,1743.43910095859,1.74343910095859,NA,NA,NA,d.,Other liver cancer,2720239916.81449,6.409137260952435e-4
